City,Town,Neighborhood,House Type,House Age,House Size,Room Count,Floor,Furniture,Bathroom Count,Hand,Heater Type,Heater Fuel,Price
Hatay,Dörtyol,Özerli,Daire,15,140.0,3 + 1,2. Kat,False,1.0,İkinci El,Klima,Elektrik,10000
Sinop,Boyabat,Çamlıca,Daire,27,130.0,3 + 1,Yüksek Giriş,True,1.0,İkinci El,Soba,Kömür-Odun,6000
Ankara,Yenimahalle,Emniyet,Daire,0,85.0,1 + 1,21 ve üzeri,,1.0,Sıfır,Merkezi (Pay Ölçer),Doğalgaz,28500
Ankara,Çankaya,Yukarı Bahçelievler,Daire,0,55.0,1 + 1,En Üst Kat,True,1.0,Sıfır,Yerden Isıtma,Doğalgaz,38000
Ankara,Çankaya,Maltepe,Daire,0,90.0,3 + 1,Giriş Katı,False,1.0,Sıfır,Kombi,Doğalgaz,28000
İstanbul,Kağıthane,Ortabayır,Daire,10,125.0,3 + 1,Giriş Katı,False,2.0,İkinci El,Kombi,Doğalgaz,23000
Ankara,Yenimahalle,İlkyerleşim,Müstakil Ev,19,155.0,4 + 1,Müstakil,False,1.0,İkinci El,Kombi,Doğalgaz,22000
Ankara,Altındağ,Örnek,Daire,55,95.0,2 + 1,Yüksek Giriş,False,1.0,İkinci El,Kombi,Doğalgaz,8000
İstanbul,Şişli,19 Mayıs,Daire,23,192.0,2 + 1,1. Kat,True,2.0,,Merkezi,Elektrik,70490
Antalya,Aksu,Kemerağzı,Daire,12,160.0,3 + 2,12. Kat,True,2.0,,Klima,Elektrik,50000
İzmir,Konak,Güzelyalı,Daire,20,75.0,2 + 1,2. Kat,,1.0,İkinci El,Isıtma Yok,Elektrik,13000
İstanbul,Fatih,Seyyid Ömer,Daire,35,95.0,2 + 1,Ara Kat,True,1.0,İkinci El,Kombi,Doğalgaz,21000
İzmir,Buca,İnkılap,Daire,20,100.0,2 + 1,Ara Kat,True,1.0,İkinci El,Klima,Elektrik,20000
Nevşehir,Merkez,Uçhisar (Yukarı),Daire,11,90.0,2 + 1,3. Kat,False,1.0,,Kombi,Doğalgaz,13000
Edirne,Merkez,Şükrüpaşa,Daire,15,155.0,3 + 1,Yüksek Giriş,False,1.0,İkinci El,Kombi,Doğalgaz,17000
İstanbul,Esenyurt,Sultaniye,Daire,4,90.0,1 + 1,18. Kat,True,1.0,,Merkezi (Pay Ölçer),Doğalgaz,13000
Ankara,Mamak,Balkiraz,Daire,35,90.0,2 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,10000
Adana,Çukurova,Beyazevler,Daire,15,180.0,3 + 1,5. Kat,True,1.0,İkinci El,Klima,Elektrik,17000
Ankara,Çankaya,Bahçelievler,Daire,25,125.0,3 + 1,1. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,30000
Balıkesir,Burhaniye,Ören,Daire,15,55.0,1 + 1,Yüksek Giriş,True,1.0,İkinci El,Klima,Elektrik,2000
Muğla,Bodrum,Gölköy,Residence,17,185.0,2 + 1,2. Kat,,2.0,İkinci El,VRV,,1900000
Adana,Seyhan,Gürselpaşa,Daire,5,110.0,3 + 1,Yüksek Giriş,False,1.0,Sıfır,Kombi,Doğalgaz,20000
Muğla,Bodrum,Yalıkavak,Villa,9,400.0,6 + 2,Müstakil,True,6.0,İkinci El,Klima,Elektrik,870000
Aydın,Didim,Çamlık,Daire,15,90.0,2 + 1,2. Kat,False,1.0,İkinci El,Klima,Elektrik,18000
Adana,Seyhan,Yeşilyurt,Daire,8,110.0,2 + 1,Yüksek Giriş,True,1.0,İkinci El,Klima,Elektrik,18000
Konya,Ereğli,Hamidiye,Daire,20,170.0,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,10500
Eskişehir,Tepebaşı,Güllük,Daire,15,45.0,1 + 0,Ara Kat,True,1.0,İkinci El,Merkezi,Doğalgaz,10000
Zonguldak,Ereğli,Süleymanlar,Daire,9,90.0,2 + 1,Giriş Katı,,1.0,,Kombi,Doğalgaz,13000
Samsun,Atakum,Körfez,Daire,4,75.0,1 + 1,Giriş Katı,True,1.0,,Kombi,Doğalgaz,17000
Eskişehir,Tepebaşı,Hoşnudiye,Daire,30,130.0,3 + 1,Ara Kat,False,1.0,,Merkezi,Doğalgaz,16500
İstanbul,Üsküdar,Valide-i Atik,Daire,40,70.0,2 + 1,Kot 1,False,1.0,İkinci El,Kombi,Doğalgaz,12000
İzmir,Foça,Mustafa Kemal Atatürk,Daire,11,150.0,2 + 1,Zemin,True,1.0,İkinci El,Kombi,Doğalgaz,200000
İstanbul,Küçükçekmece,Gültepe,Daire,25,135.0,3 + 1,5. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,13000
Balıkesir,Karesi,Çay,Daire,30,80.0,2 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,9000
Ankara,Çankaya,Şehit Cevdet Özdemir,Daire,4,60.0,1 + 1,2. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,20000
Muğla,Bodrum,Çırkan,Villa,0,200.0,5 + 2,Müstakil,False,4.0,Sıfır,Yerden Isıtma,Elektrik,78000
İstanbul,Maltepe,Altıntepe,Daire,25,95.0,3 + 1,1. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,40000
Hatay,Arsuz,Karaağaç Şarkonak,Daire,8,250.0,3 + 2,En Üst Kat,False,1.0,İkinci El,Klima,Elektrik,18000
İstanbul,Beşiktaş,Mecidiye,Daire,30,80.0,2 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,17500
Tokat,Erbaa,Yıldırımbeyazıt,Daire,15,120.0,3 + 1,2. Kat,True,2.0,İkinci El,Kombi,Doğalgaz,12500
İstanbul,Beşiktaş,Türkali,Daire,25,80.0,2 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,25000
Diyarbakır,Yenişehir,Üçkuyu,Daire,18,150.0,3 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15500
Ankara,Çankaya,Büyükesat,Daire,1,65.0,1 + 1,Yüksek Giriş,True,1.0,İkinci El,Merkezi,Doğalgaz,25000
Ankara,Çankaya,İşçi Blokları,Daire,30,135.0,3 + 1,1. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,28000
Antalya,Muratpaşa,Kızıltoprak,Daire,0,120.0,3 + 1,3. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,30000
İstanbul,Beyoğlu,Asmalı Mescit,Daire,31,90.0,1 + 1,1. Kat,True,1.0,,Kombi,Doğalgaz,52000
Ankara,Mamak,Cengizhan,Daire,5,120.0,3 + 1,Kot 2,False,2.0,,Kombi,Doğalgaz,16500
Aydın,Didim,Çamlık,Daire,5,150.0,4 + 1,En Üst Kat,False,2.0,İkinci El,Klima,Elektrik,30000
Ankara,Çankaya,Çankaya,Daire,40,100.0,2 + 1,3. Kat,True,1.0,,Merkezi,Doğalgaz,29000
Ankara,Çankaya,Çamlıtepe,Daire,10,75.0,1 + 1,2. Kat,False,1.0,İkinci El,Merkezi,Akaryakıt,15000
Kocaeli,İzmit,Kadıköy,Daire,35,95.0,2 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,13000
Ankara,Çankaya,Yaşamkent,Daire,12,70.0,1 + 1,Giriş Katı,True,1.0,İkinci El,Kombi,Doğalgaz,14000
Muğla,Ortaca,Kemaliye,Daire,10,140.0,2 + 1,2. Kat,False,1.0,İkinci El,Klima,Elektrik,15000
Ankara,Çankaya,İlkbahar,Daire,5,60.0,1 + 1,11. Kat,,1.0,,Kombi,Doğalgaz,24000
Hatay,Antakya,Zülüflühan,Daire,10,60.0,2 + 1,3. Kat,True,1.0,İkinci El,Isıtma Yok,Elektrik,8500
İzmir,Karabağlar,Üçkuyular,Daire,35,110.0,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,20000
Eskişehir,Tepebaşı,Sütlüce,Daire,1,50.0,1 + 1,1. Kat,True,1.0,Sıfır,Kombi,Doğalgaz,8000
İstanbul,Bahçelievler,Siyavuşpaşa,Daire,36,115.0,2 + 1,4. Kat,,1.0,İkinci El,Kombi,Doğalgaz,14000
İstanbul,Üsküdar,Salacak,Daire,35,70.0,1 + 1,Bahçe Katı,False,1.0,İkinci El,Kombi,Doğalgaz,12500
Adana,Sarıçam,Çarkıpare,Daire,3,50.0,1 + 1,3. Kat,True,1.0,Sıfır,Klima,Elektrik,10500
Adana,Çukurova,Huzurevleri,Daire,19,150.0,3 + 1,10. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,14200
Ankara,Etimesgut,Yukarıyurtçu,Daire,8,172.0,4 + 1,1. Kat,False,2.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,20000
İstanbul,Beşiktaş,Levent,Daire,20,100.0,2 + 1,En Üst Kat,False,1.0,Sıfır,Kombi,Doğalgaz,23000
İstanbul,Şişli,Bozkurt,Daire,40,85.0,2 + 1,Giriş Katı,,1.0,İkinci El,Kombi,Doğalgaz,19000
İstanbul,Tuzla,Yayla,Daire,10,70.0,1 + 1,4. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,21000
Ankara,Çankaya,Oran,Daire,50,110.0,3 + 1,Ara Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,21000
Mersin(İçel),Tarsus,Yeşilyurt,Daire,12,145.0,3 + 1,2. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,25000
Samsun,Atakum,Yenimahalle,Daire,5,90.0,2 + 1,Yüksek Giriş,,1.0,İkinci El,Kombi,Doğalgaz,10000
İstanbul,Şişli,Gülbahar,Daire,20,70.0,1 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,12800
İstanbul,Sarıyer,Emirgan,Daire,42,129.1914594009794,3 + 1,2. Kat,False,1.0,Betonarme,Kombi,Doğalgaz,98000
Kocaeli,Derince,Yavuz Sultan,Daire,12,85.0,2 + 1,2. Kat,True,1.0,,Kombi,Doğalgaz,24999
Muğla,Bodrum,Mumcular,Daire,0,85.0,2 + 1,2. Kat,False,1.0,Sıfır,Klima,Elektrik,17000
İstanbul,Şişli,Teşvikiye,Daire,5,60.0,2 + 1,2. Kat,True,1.0,İkinci El,Merkezi,Doğalgaz,60000
İzmir,Bergama,Turabey,Müstakil Ev,35,95.0,3 + 1,Müstakil,False,1.0,İkinci El,Soba,Kömür,10000
Antalya,Kepez,Kültür,Daire,5,60.0,2 + 0,Yüksek Giriş,False,1.0,,Klima,Elektrik,10000
Denizli,Pamukkale,Siteler,Daire,25,75.0,2 + 1,Çatı Katı,False,1.0,,Kombi,Doğalgaz,7000
İstanbul,Üsküdar,Ahmediye,Daire,30,100.0,2 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,18000
İstanbul,Beyoğlu,Kadımehmet Efendi,Daire,30,95.0,3 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,23000
Kocaeli,Darıca,Piri Reis,Daire,12,100.0,2 + 1,Yüksek Giriş,False,1.0,İkinci El,Kombi,Doğalgaz,14000
Ankara,Keçiören,Basınevleri,Daire,27,130.0,3 + 1,Giriş Katı,False,1.0,,Kombi,Doğalgaz,10500
İstanbul,Küçükçekmece,Fatih,Daire,31,120.0,3 + 1,2. Kat,True,1.0,İkinci El,Isıtma Yok,Elektrik,10000
İzmir,Konak,Göztepe,Daire,30,125.0,3 + 1,4. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,4750000
İstanbul,Çekmeköy,Ekşioğlu,Daire,0,125.0,3 + 1,En Üst Kat,False,1.0,Sıfır,Kombi,Doğalgaz,27000
İstanbul,Beyoğlu,Ömer Avni,Residence,15,120.0,2 + 2,Ara Kat,True,2.0,İkinci El,Merkezi,Doğalgaz,45000
Manisa,Salihli,Yörük,Daire,12,140.0,3 + 1,Yüksek Giriş,False,1.0,İkinci El,Kombi,Doğalgaz,15000
İstanbul,Şişli,Harbiye,Daire,200,85.0,2 + 1,2. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,20000
Muğla,Marmaris,İçmeler,Daire,16,75.0,2 + 1,2. Kat,True,1.0,İkinci El,Klima,Elektrik,25000
İzmir,Karşıyaka,Bostanlı,Daire,34,115.0,3 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,23000
Ankara,Çankaya,Ayrancı,Daire,36,125.0,3 + 1,Yüksek Giriş,True,1.0,İkinci El,Kombi,Doğalgaz,23500
İstanbul,Beyoğlu,Gümüşsuyu,Daire,35,90.0,2 + 1,4. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,30000
Adana,Seyhan,Cemalpaşa,Daire,5,100.0,2 + 1,8. Kat,,2.0,,Kombi,Doğalgaz,20000
İstanbul,Şişli,Harbiye,Daire,45,260.0,4 + 2,3. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,55000
Zonguldak,Kozlu,Güney,Daire,5,60.0,1 + 1,4. Kat,True,1.0,İkinci El,Merkezi,Doğalgaz,10000
İstanbul,Beyoğlu,Kocatepe,Daire,30,85.0,2 + 1,Ara Kat,True,1.0,İkinci El,Kombi,Doğalgaz,32000
İstanbul,Beyoğlu,Ömer Avni,Daire,50,70.0,1 + 1,Yarı Bodrum,False,1.0,İkinci El,Kombi,Doğalgaz,23500
İstanbul,Ümraniye,Armağanevler,Daire,11,80.0,2 + 1,2. Kat,False,2.0,,Kombi,Doğalgaz,19500
Ankara,Sincan,Andiçen,Daire,0,60.0,2 + 1,1. Kat,False,1.0,Sıfır,Merkezi,Doğalgaz,17000
Ankara,Keçiören,Ufuktepe,Daire,15,130.0,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
Balıkesir,Edremit,İkizçay,Daire,20,40.0,1 + 0,Bahçe Katı,True,1.0,,Klima,Elektrik,17000
İstanbul,Üsküdar,Murat Reis,Daire,22,65.0,1 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,18000
Hatay,Defne,Harbiye,Daire,4,270.0,5 + 1,3. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,24000
Adana,Seyhan,Tellidere,Müstakil Ev,15,120.0,2 + 1,Müstakil,False,1.0,İkinci El,Klima,Elektrik,95000
Van,İpekyolu,Şerefiye,Daire,4,60.0,1 + 1,Ara Kat,True,1.0,İkinci El,Kombi,Doğalgaz,10000
Van,İpekyolu,Bahçıvan,Daire,7,65.0,1 + 1,Ara Kat,True,1.0,İkinci El,Kombi,Doğalgaz,10000
İstanbul,Pendik,Bahçelievler,Daire,0,100.0,2 + 1,Ara Kat,False,1.0,Sıfır,Kombi,Doğalgaz,25000
İstanbul,Şişli,Cumhuriyet,Daire,25,92.0,2 + 1,4. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,18000
Aydın,Kuşadası,İkiçeşmelik,Daire,15,95.0,2 + 1,Ara Kat,True,1.0,İkinci El,Klima,Elektrik,20000
İzmir,Buca,Adatepe,Daire,9,55.0,1 + 1,Ara Kat,True,1.0,İkinci El,Kombi,Doğalgaz,14000
İstanbul,Beykoz,Akbaba,Müstakil Ev,15,55.0,1 + 1,Müstakil,True,1.0,,Kombi,Elektrik,15500
Eskişehir,Tepebaşı,Şirintepe,Daire,10,60.0,1 + 1,2. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,10000
İstanbul,Esenyurt,Zafer,Daire,2,65.0,1 + 1,21 ve üzeri,True,1.0,Sıfır,Merkezi (Pay Ölçer),Doğalgaz,13000
İzmir,Balçova,Fevzi Çakmak,Daire,28,180.0,3 + 1,Yüksek Giriş,True,2.0,İkinci El,Jeotermal Isıtma,,30000
Balıkesir,Altıeylül,Gümüsçesme,Daire,40,145.0,3 + 1,En Üst Kat,False,1.0,İkinci El,Kombi,Doğalgaz,12000
Ankara,Çankaya,Yaşamkent,Daire,0,55.0,1 + 1,Kot 1,True,1.0,Sıfır,Yerden Isıtma,Doğalgaz,22000
Ankara,Çankaya,Söğütözü,Daire,31,160.0,3 + 1,Bahçe Katı,True,2.0,,Merkezi,Doğalgaz,30000
Ankara,Yenimahalle,İnönü,Residence,0,82.0,2 + 1,4. Kat,False,2.0,Sıfır,Merkezi (Pay Ölçer),Doğalgaz,30000
Eskişehir,Tepebaşı,Şirintepe,Daire,16,60.0,1 + 1,3. Kat,False,1.0,,Kombi,Doğalgaz,8000
Samsun,İlkadım,Çiftlik,Daire,35,90.0,1 + 1,1. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,8000
Ankara,Yenimahalle,Özevler,Daire,26,125.0,3 + 1,2. Kat,False,1.0,,Kombi,Doğalgaz,13500
Adana,Seyhan,2000 Evler,Daire,18,150.0,3 + 1,Ara Kat,False,1.0,İkinci El,Klima,Elektrik,130000
Ankara,Çankaya,Tınaztepe,Daire,1,175.0,3 + 1,Teras Katı,True,1.0,İkinci El,Kombi,Doğalgaz,29500
İzmir,Buca,Yıldız,Daire,3,55.0,1 + 1,Yüksek Giriş,True,1.0,,Klima,Elektrik,11000
İstanbul,Beyoğlu,Kuloğlu,Daire,80,100.0,2 + 1,4. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,42000
Muğla,Bodrum,Bahçelievler,Daire,6,110.0,3 + 1,Giriş Katı,,2.0,Sıfır,Klima,Elektrik,30000
Düzce,Merkez,Yeni,Daire,21,60.0,1 + 1,2. Kat,False,1.0,,Kombi,Doğalgaz,6500
İstanbul,Sarıyer,Cumhuriyet,Daire,29,135.0,3 + 1,Giriş Katı,False,1.0,İkinci El,Kombi,Doğalgaz,35000
Nevşehir,Merkez,2000 Evler,Daire,0,55.0,1 + 1,Ara Kat,False,1.0,Sıfır,Kombi,Doğalgaz,8250
İstanbul,Beyoğlu,Bereketzade,Daire,4,160.0,3 + 1,6. Kat,True,2.0,İkinci El,Merkezi,Doğalgaz,95000
İstanbul,Küçükçekmece,Yeni Mahalle,Daire,26,200.0,4 + 2,3. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,20000
İzmir,Karabağlar,Bahçelievler,Daire,25,95.0,2 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,25000
İzmir,Karabağlar,Bahçelievler,Daire,30,140.0,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,18000
Ankara,Çankaya,Gökkuşağı,Daire,16,110.0,2 + 1,4. Kat,True,1.0,,Kombi,Doğalgaz,24000
Sakarya,Adapazarı,Yağcılar,Daire,0,140.0,3 + 1,1. Kat,False,2.0,Sıfır,Yerden Isıtma,Doğalgaz,25000
Zonguldak,Kozlu,Güney,Daire,25,150.0,3 + 1,5. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,18750
İstanbul,Ataşehir,Atatürk,Daire,26,135.0,3 + 1,Ara Kat,,1.0,,Merkezi (Pay Ölçer),Doğalgaz,45000
İstanbul,Beşiktaş,Mecidiye,Daire,28,120.0,2 + 1,2. Kat,True,1.0,İkinci El,Merkezi,Doğalgaz,40000
Denizli,Pamukkale,Mehmetçik,Daire,15,110.0,2 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
Ankara,Mamak,Abidinpaşa,Daire,31,105.0,3 + 1,Kot 1,True,1.0,İkinci El,Kombi,Doğalgaz,15000
Antalya,Kepez,Kültür,Daire,13,140.0,3 + 1,Çatı Katı,True,1.0,İkinci El,Klima,Elektrik,3000
Ankara,Yenimahalle,Emniyet,Daire,0,85.0,1 + 1,21 ve üzeri,False,1.0,Sıfır,Merkezi (Pay Ölçer),Doğalgaz,26500
İzmir,Karşıyaka,Örnekköy,Daire,10,100.0,2 + 1,1. Kat,,1.0,İkinci El,Kombi,Doğalgaz,25000
Ankara,Çankaya,Kavaklıdere,Daire,30,70.0,1 + 1,6. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,16000
İstanbul,Beyoğlu,Sururi Mehmet Efendi,Daire,25,125.0,3 + 1,1. Kat,True,1.0,Sıfır,Kombi,Doğalgaz,24000
İstanbul,Bayrampaşa,Yenidoğan,Daire,42,125.0,2 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
Giresun,Merkez,Gemilerçekeği,Daire,21,110.0,2 + 1,2. Kat,False,1.0,,Kombi,Doğalgaz,11500
Ankara,Çankaya,Seyranbağları,Daire,31,110.0,2 + 1,Yüksek Giriş,True,1.0,,Kombi,Doğalgaz,31000
Kocaeli,İzmit,Körfez,Daire,30,120.0,3 + 1,En Üst Kat,False,1.0,İkinci El,Kombi,Doğalgaz,13500
İstanbul,Pendik,Harmandere,Daire,5,70.0,1 + 1,5. Kat,True,1.0,,Merkezi (Pay Ölçer),Doğalgaz,25000
Ankara,Keçiören,Kavacık Subayevleri,Daire,39,95.0,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,12000
Zonguldak,Merkez,Meşrutiyet,Daire,20,110.0,2 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,11000
İstanbul,Beşiktaş,Ortaköy,Villa,32,500.0,5 + 2,Müstakil,False,4.0,İkinci El,Kombi,Doğalgaz,130000
Ankara,Çankaya,Gaziosmanpaşa,Daire,25,120.0,2 + 1,4. Kat,True,1.0,İkinci El,Merkezi,Doğalgaz,39000
Bursa,Orhangazi,Tekke,Daire,15,90.0,2 + 1,6. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,10000
Antalya,Kepez,Şafak,Daire,15,150.0,3 + 1,En Üst Kat,True,1.0,,Kombi,Doğalgaz,20000
İstanbul,Kağıthane,Ortabayır,Daire,20,90.0,2 + 1,Yüksek Giriş,False,1.0,İkinci El,Kombi,Doğalgaz,13000
İstanbul,Kağıthane,Sultan Selim,Daire,25,75.0,2 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
İstanbul,Şişli,Feriköy,Daire,30,120.0,3 + 1,Giriş Katı,False,1.0,İkinci El,Kombi,Doğalgaz,25000
Mersin(İçel),Tarsus,Akşemsettin,Daire,11,215.0,4 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,20000
İstanbul,Zeytinburnu,Telsiz,Daire,35,85.0,2 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,13500
Ankara,Çankaya,Emek,Daire,35,80.0,1 + 1,Giriş Katı,False,1.0,İkinci El,Kombi,Doğalgaz,17500
Bursa,Gemlik,Hamidiye,Daire,25,110.0,2 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,10000
İstanbul,Beylikdüzü,Adnan Kahveci,Daire,9,190.0,3 + 1,2. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,33000
Ankara,Çankaya,Umut,Daire,30,80.0,2 + 1,Kot 2,True,1.0,İkinci El,Kombi,Doğalgaz,14000
Eskişehir,Odunpazarı,Emek,Daire,15,150.0,3 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,12000
İstanbul,Fatih,Sümbül Efendi,Daire,40,120.0,3 + 1,Bahçe Katı,True,1.0,İkinci El,Kombi,Doğalgaz,14000
İstanbul,Kağıthane,Yeşilce,Daire,29,111.0,2 + 1,2. Kat,False,1.0,,Kombi,Doğalgaz,19999
İstanbul,Bahçelievler,Bahçelievler,Daire,28,115.0,3 + 1,4. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,22000
Antalya,Kepez,Yeni,Daire,16,115.0,2 + 1,1. Kat,False,1.0,İkinci El,Klima,Elektrik,15000
İstanbul,Kağıthane,Telsizler,Daire,18,60.0,1 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,13500
İstanbul,Beşiktaş,Nisbetiye,Residence,0,240.0,3 + 1,21 ve üzeri,False,3.0,Sıfır,Merkezi (Pay Ölçer),Doğalgaz,275000
Muğla,Datça,İskele,Daire,18,150.0,3 + 1,2. Kat,True,2.0,İkinci El,Klima,Elektrik,68750
İstanbul,Üsküdar,Zeynep Kamil,Daire,40,70.0,2 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,19000
İzmir,Karşıyaka,Bahçelievler,Daire,30,120.0,3 + 1,5. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,17500
İstanbul,Beyoğlu,Hacıahmet,Daire,35,95.0,2 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
İstanbul,Bahçelievler,Çobançeşme,Daire,33,110.0,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,13000
Antalya,Muratpaşa,Meltem,Daire,33,110.0,2 + 1,15. Kat,,1.0,İkinci El,Isıtma Yok,Elektrik,15000
Ankara,Çankaya,Aziziye,Daire,20,67.0,1 + 1,Yüksek Giriş,True,1.0,İkinci El,Merkezi,Doğalgaz,23000
Adana,Çukurova,Beyazevler,Daire,10,50.0,1 + 0,2. Kat,True,1.0,Sıfır,Klima,Elektrik,8500
Muğla,Bodrum,Yalıkavak,Villa,3,450.0,5 + 1,Müstakil,True,5.0,,Merkezi,Elektrik,890000
Zonguldak,Merkez,İncivez,Daire,4,55.0,1 + 1,3. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,8500
İstanbul,Kağıthane,Ortabayır,Daire,25,85.0,2 + 1,4. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,19000
İstanbul,Beşiktaş,Yıldız,Daire,40,55.0,1 + 1,Kot 1,False,1.0,İkinci El,Kombi,Doğalgaz,10000
İstanbul,Esenyurt,Hürriyet,Daire,2,90.0,2 + 1,Bahçe Katı,False,1.0,,Kombi,Doğalgaz,9500
İstanbul,Üsküdar,Ünalan,Daire,5,60.0,1 + 1,6. Kat,True,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,38500
İstanbul,Sarıyer,Cumhuriyet,Daire,29,110.0,2 + 1,Yüksek Giriş,False,1.0,İkinci El,Kombi,Doğalgaz,20000
Muğla,Milas,Güllük,Daire,25,100.0,2 + 1,Bahçe Katı,True,1.0,İkinci El,Klima,Elektrik,20000
İstanbul,Şişli,Mecidiyeköy,Daire,8,100.0,2 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,20000
İzmir,Karabağlar,Bahçelievler,Daire,30,140.0,3 + 1,4. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,22500
İzmir,Buca,Kozağaç,Daire,20,110.0,2 + 1,2. Kat,,1.0,İkinci El,Kombi,Doğalgaz,20000
İstanbul,Beşiktaş,Mecidiye,Daire,28,60.0,1 + 1,1. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,15000
İstanbul,Şişli,Esentepe,Daire,25,130.0,3 + 1,7. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,33000
Osmaniye,Merkez,İstiklal,Daire,7,50.0,1 + 1,Ara Kat,True,1.0,İkinci El,Klima,Elektrik,10500
İstanbul,Kağıthane,Gültepe,Daire,30,80.0,1 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
Eskişehir,Odunpazarı,Yenikent,Daire,30,85.0,2 + 1,Yüksek Giriş,False,1.0,İkinci El,Merkezi,Doğalgaz,8000
Antalya,Finike,Kum,Daire,10,150.0,3 + 1,2. Kat,False,1.0,,Klima,Elektrik,15000
Tekirdağ,Çorlu,Kemalettin,Daire,25,90.0,2 + 1,4. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,6500
İstanbul,Beykoz,Kavacık,Daire,20,180.0,3 + 2,5. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,24500
Adana,Çukurova,Toros,Daire,22,170.0,3 + 1,1. Kat,False,1.0,İkinci El,Klima,Elektrik,140000
Zonguldak,Çaycuma,Filyos (Kocaali),Daire,31,120.0,2 + 1,4. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,9000
Adana,Sarıçam,Çarkıpare,Daire,0,45.0,1 + 1,6. Kat,True,1.0,Sıfır,Klima,Elektrik,10000
